Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CH3OHvt=0-2,Methanol,15(1)+-14(2)+vt=0,187.542911,-4.85023,290.48273,-4.265
CH3OHvt=0-2,Methanol,16(1)-16(0)E1vt=0,189.455794,-4.58211,336.71584,-4.041
CH3OHvt=0-2,Methanol,12(0)-12(1)E1vt=1,189.67968,-4.4714,481.1099,-4.2604
CH3OHvt=0-2,Methanol,1(0)-1(1)E1vt=1,189.688834,-4.45186,302.8915,-4.9037
CH3OHvt=0-2,Methanol,6(3)-7(2)E1vt=0,191.732978,-5.05614,96.45868,-4.5769
CH3OHvt=0-2,Methanol,4(1)+-3(1)+vt=0,191.810503,-4.55754,37.55346,-4.1529
CH3OHvt=0-2,Methanol,4(1)+-3(1)+vt=1,192.778584,-4.55021,348.3869,-4.5977
CH3OHvt=0-2,Methanol,4(2)+-3(2)+vt=1,192.963768,-4.64815,321.82604,-4.6576
CH3OHvt=0-2,Methanol,4(1)-3(1)E1vt=1,192.972118,-4.55066,314.62685,-4.5497
CH3OHvt=0-2,Methanol,4(-1)-3(-1)E2vt=1,192.996049,-4.55093,436.53055,-4.7265
CH3OHvt=0-2,Methanol,4(0)+-3(0)+vt=1,193.019897,-4.5219,446.80594,-4.7124
CH3OHvt=0-2,Methanol,4(1)--3(1)-vt=1,193.163377,-4.54769,348.43414,-4.5961
CH3OHvt=0-2,Methanol,4(0)-3(0)E1vt=0,193.415324,-4.51934,36.33559,-4.1165
CH3OHvt=0-2,Methanol,4(-1)-3(-1)E2vt=0,193.4416,-4.54671,28.78907,-4.133
CH3OHvt=0-2,Methanol,4(0)+-3(0)+vt=0,193.454358,-4.51875,23.21301,-4.097
CH3OHvt=0-2,Methanol,4(3)-3(3)E1vt=0,193.474414,-4.87704,70.92498,-4.5244
CH3OHvt=0-2,Methanol,4(2)--3(2)-vt=0,193.488047,-4.64069,60.92332,-4.2736
CH3OHvt=0-2,Methanol,4(1)-3(1)E1vt=0,193.506559,-4.53537,44.26326,-4.1442
CH3OHvt=0-2,Methanol,4(1)--3(1)-vt=0,195.14679,-4.53499,37.95385,-4.1383
CH3OHvt=0-2,Methanol,17(1)-17(0)E1vt=0,195.314278,-4.56005,376.15885,-4.0635
CH3OHvt=0-2,Methanol,8(1)-7(0)E1vt=1,196.146377,-4.67756,374.81469,-4.4945
CH3OHvt=0-2,Methanol,13(-1)-12(-2)E2vt=0,196.963329,-4.89524,216.53035,-4.2839
CH3OHvt=0-2,Methanol,17(-3)-18(0)E2vt=0,197.376331,-6.34613,417.69579,-5.9142
CH3OHvt=0-2,Methanol,15(2)-14(3)E1vt=0,198.394026,-4.87669,300.9756,-4.3307
CH3OHvt=0-2,Methanol,10(0)+-9(1)+vt=0,198.403067,-4.68852,127.59866,-4.0607
CH3OHvt=0-2,Methanol,15(-3)-14(-4)E2vt=0,200.820674,-4.89561,341.16752,-4.413
CH3OHvt=0-2,Methanol,8(4)--9(3)-vt=0,201.071847,-5.04029,163.89738,-4.5625
CH3OHvt=0-2,Methanol,8(4)+-9(3)+vt=0,201.088939,-5.04015,163.8982,-4.5624
CH3OHvt=0-2,Methanol,5(2)+-6(1)+vt=0,201.445493,-4.87661,72.53336,-4.4564
CH3OHvt=0-2,Methanol,18(1)-18(0)E1vt=0,201.996513,-4.53415,417.91752,-4.0883
CH3OHvt=0-2,Methanol,1(1)+-2(0)+vt=0,205.79127,-4.20227,16.84001,-3.9738
CH3OHvt=0-2,Methanol,12(5)-13(4)E1vt=0,206.001302,-4.98311,317.0578,-4.5699
CH3OHvt=0-2,Methanol,19(1)-19(0)E1vt=0,209.518804,-4.5045,461.98976,-4.1152
CH3OHvt=0-2,Methanol,13(6)-14(5)E1vt=0,213.377528,-4.97224,389.91567,-4.6461
CH3OHvt=0-2,Methanol,1(1)-0(0)E1vt=0,213.427061,-4.47234,23.36727,-4.5699
CH3OHvt=0-2,Methanol,6(1)+-7(2)+vt=1,215.302206,-4.37928,373.82765,-4.3511
CH3OHvt=0-2,Methanol,5(1)-4(2)E1vt=0,216.945521,-4.91588,55.87102,-4.5032
CH3OHvt=0-2,Methanol,6(1)--7(2)-vt=1,217.299205,-4.3673,373.92493,-4.3432
CH3OHvt=0-2,Methanol,4(2)-3(1)E1vt=0,218.440063,-4.32917,45.45988,-3.9915
CH3OHvt=0-2,Methanol,8(0)-7(1)E1vt=0,220.078561,-4.59933,96.61336,-4.0627
CH3OHvt=0-2,Methanol,10(-5)-11(-4)E2vt=0,220.401317,-4.95135,251.64322,-4.548
CH3OHvt=0-2,Methanol,16(1)+-15(2)+vt=0,227.814528,-4.5886,327.23797,-4.1125
CH3OHvt=0-2,Methanol,15(4)-16(3)E1vt=0,229.589056,-4.68111,374.43849,-4.3038
CH3OHvt=0-2,Methanol,8(-1)-7(0)E2vt=0,229.758756,-4.37755,89.10284,-3.8484
CH3OHvt=0-2,Methanol,3(-2)-4(-1)E2vt=0,230.027047,-4.82803,39.82782,-4.6134
CH3OHvt=0-2,Methanol,10(2)--9(3)-vt=0,231.28111,-4.73613,165.34719,-4.2284
CH3OHvt=0-2,Methanol,10(2)+-9(3)+vt=0,232.418521,-4.72976,165.40178,-4.2242
CH3OHvt=0-2,Methanol,18(3)+-17(4)+vt=0,232.783446,-4.6641,446.53167,-4.3202
CH3OHvt=0-2,Methanol,10(-3)-11(-2)E2vt=0,232.945797,-4.67225,190.36958,-4.2038
CH3OHvt=0-2,Methanol,18(3)--17(4)-vt=0,233.795666,-4.65838,446.58024,-4.3164
CH3OHvt=0-2,Methanol,4(2)--5(1)-vt=0,234.68337,-4.734,60.9235,-4.4493
CH3OHvt=0-2,Methanol,5(-4)-6(-3)E2vt=0,234.698519,-5.19796,122.72078,-4.9156
CH3OHvt=0-2,Methanol,14(1)--13(2)-vt=0,236.936089,-4.5548,260.20324,-4.0545
CH3OHvt=0-2,Methanol,16(-3)-17(0)E2vt=0,239.397997,-6.16928,378.27452,-5.7882
CH3OHvt=0-2,Methanol,5(1)+-4(1)+vt=0,239.746219,-4.24683,49.05924,-3.8669
CH3OHvt=0-2,Methanol,5(3)-6(2)E1vt=0,240.24149,-4.8417,82.5315,-4.5111
CH3OHvt=0-2,Methanol,5(1)+-4(1)+vt=1,240.960557,-4.23952,359.95198,-4.3118
CH3OHvt=0-2,Methanol,5(4)-4(4)E1vt=1,241.159199,-4.66773,398.10902,-4.7956
CH3OHvt=0-2,Methanol,5(1)-4(1)E1vt=1,241.203706,-4.23994,326.20294,-4.2638
CH3OHvt=0-2,Methanol,5(-1)-4(-1)E2vt=1,241.238144,-4.24021,448.10858,-4.4406
CH3OHvt=0-2,Methanol,5(0)+-4(0)+vt=1,241.267862,-4.18011,458.38426,-4.0944
CH3OHvt=0-2,Methanol,5(1)--4(1)-vt=1,241.44127,-4.23697,360.02109,-4.3102
CH3OHvt=0-2,Methanol,5(0)-4(0)E1vt=0,241.700159,-4.2192,47.93438,-3.8411
CH3OHvt=0-2,Methanol,5(-1)-4(-1)E2vt=0,241.767234,-4.23611,40.39125,-3.8472
CH3OHvt=0-2,Methanol,5(0)+-4(0)+vt=0,241.791352,-4.21843,34.81718,-3.8215
CH3OHvt=0-2,Methanol,5(4)--4(4)-vt=0,241.806524,-4.6615,115.16019,-4.3809
CH3OHvt=0-2,Methanol,5(3)+-4(3)+vt=0,241.832718,-4.41267,84.61783,-4.0879
CH3OHvt=0-2,Methanol,5(2)--4(2)-vt=0,241.842284,-4.29115,72.52975,-3.9489
CH3OHvt=0-2,Methanol,5(-3)-4(-3)E2vt=0,241.852299,-4.40954,97.53028,-4.1035
CH3OHvt=0-2,Methanol,5(1)-4(1)E1vt=0,241.879025,-4.2247,55.87058,-3.8584
CH3OHvt=0-2,Methanol,5(2)+-4(2)+vt=0,241.887674,-4.29086,72.53337,-3.9487
CH3OHvt=0-2,Methanol,5(2)-4(2)E1vt=0,241.904643,-4.29832,57.06886,-3.9338
CH3OHvt=0-2,Methanol,14(-1)-13(-2)E2vt=0,242.446084,-4.64012,248.93163,-4.1333
CH3OHvt=0-2,Methanol,5(1)--4(1)-vt=0,243.915788,-4.22432,49.65932,-3.8526
CH3OHvt=0-2,Methanol,9(1)-8(0)E1vt=1,244.337983,-4.39198,395.64446,-4.2845
CH3OHvt=0-2,Methanol,19(3)--19(2)+vt=0,246.873301,-4.09436,490.64861,-3.8165
CH3OHvt=0-2,Methanol,16(2)-15(3)E1vt=0,247.16195,-4.5897,338.1386,-4.1641
CH3OHvt=0-2,Methanol,4(2)+-5(1)+vt=0,247.228587,-4.66612,60.92417,-4.4036
CH3OHvt=0-2,Methanol,18(3)--18(2)+vt=0,247.610918,-4.09123,446.58,-3.7737
CH3OHvt=0-2,Methanol,17(3)--17(2)+vt=0,248.282424,-4.08858,404.8275,-3.7359
CH3OHvt=0-2,Methanol,16(3)--16(2)+vt=0,248.885468,-4.08639,365.39246,-3.7032
CH3OHvt=0-2,Methanol,16(-3)-15(-4)E2vt=0,249.192836,-4.59561,378.27556,-4.2316
CH3OHvt=0-2,Methanol,15(3)--15(2)+vt=0,249.419924,-4.08475,328.27486,-3.6759
CH3OHvt=0-2,Methanol,7(4)--8(3)-vt=0,249.443301,-4.82848,145.33223,-4.4701
CH3OHvt=0-2,Methanol,7(4)+-8(3)+vt=0,249.451842,-4.82847,145.3312,-4.4701
CH3OHvt=0-2,Methanol,14(3)--14(2)+vt=0,249.887467,-4.08377,293.47478,-3.6543
CH3OHvt=0-2,Methanol,13(3)--13(2)+vt=0,250.291181,-4.08347,260.99237,-3.6387
CH3OHvt=0-2,Methanol,11(0)+-10(1)+vt=0,250.506853,-4.37386,153.09795,-3.8429
CH3OHvt=0-2,Methanol,12(3)--12(2)+vt=0,250.6352,-4.08403,230.82783,-3.6296
CH3OHvt=0-2,Methanol,11(3)--11(2)+vt=0,250.924398,-4.08554,202.98139,-3.6275
CH3OHvt=0-2,Methanol,10(3)--10(2)+vt=0,251.164108,-4.08828,177.45475,-3.6332
CH3OHvt=0-2,Methanol,9(3)--9(2)+vt=0,251.359888,-4.09278,154.24818,-3.6479
CH3OHvt=0-2,Methanol,8(3)--8(2)+vt=0,251.517309,-4.09965,133.36049,-3.6731
CH3OHvt=0-2,Methanol,7(3)--7(2)+vt=0,251.641787,-4.11036,114.79197,-3.7115
CH3OHvt=0-2,Methanol,6(3)--6(2)+vt=0,251.738437,-4.12747,98.54571,-3.7674
CH3OHvt=0-2,Methanol,5(3)--5(2)+vt=0,251.811956,-4.15705,84.61764,-3.8495
CH3OHvt=0-2,Methanol,4(3)--4(2)+vt=0,251.866524,-4.21461,73.01228,-3.9775
CH3OHvt=0-2,Methanol,3(3)--3(2)+vt=0,251.905729,-4.36054,63.72691,-4.2192
CH3OHvt=0-2,Methanol,3(3)+-3(2)-vt=0,251.917065,-4.36052,63.72745,-4.2192
CH3OHvt=0-2,Methanol,8(3)+-8(2)-vt=0,251.984837,-4.09726,133.35991,-3.6715
CH3OHvt=0-2,Methanol,9(3)+-9(2)-vt=0,252.090409,-4.08904,154.24727,-3.6454
CH3OHvt=0-2,Methanol,10(3)+-10(2)-vt=0,252.252849,-4.08274,177.45377,-3.6295
CH3OHvt=0-2,Methanol,11(3)+-11(2)-vt=0,252.485675,-4.0775,202.98007,-3.6221
CH3OHvt=0-2,Methanol,12(3)+-12(2)-vt=0,252.803388,-4.07277,230.82398,-3.622
CH3OHvt=0-2,Methanol,13(3)+-13(2)-vt=0,253.221376,-4.06833,260.9848,-3.6285
CH3OHvt=0-2,Methanol,14(3)+-14(2)-vt=0,253.755809,-4.06375,293.46332,-3.6408
CH3OHvt=0-2,Methanol,2(0)-1(-1)E2vt=0,254.015377,-4.72074,20.08959,-4.6659
CH3OHvt=0-2,Methanol,11(5)-12(4)E1vt=0,254.419419,-4.74731,289.22346,-4.42
CH3OHvt=0-2,Methanol,16(3)+-16(2)-vt=0,255.241888,-4.05349,365.36948,-3.681
CH3OHvt=0-2,Methanol,17(3)+-17(2)-vt=0,256.228714,-4.04753,404.79306,-3.7082
CH3OHvt=0-2,Methanol,18(3)+-18(2)-vt=0,257.402086,-4.0407,446.53194,-3.7396
CH3OHvt=0-2,Methanol,19(3)+-19(2)-vt=0,258.780248,-4.03302,490.58268,-3.7751
CH3OHvt=0-2,Methanol,12(6)-13(5)E1vt=0,261.704409,-4.75009,359.76917,-4.5007
CH3OHvt=0-2,Methanol,2(1)-1(0)E1vt=0,261.805675,-4.25392,28.01124,-4.2234
CH3OHvt=0-2,Methanol,5(1)+-6(2)+vt=1,263.793875,-4.0856,359.95145,-4.1964
CH3OHvt=0-2,Methanol,5(1)--6(2)-vt=1,265.224426,-4.0786,360.02011,-4.1918
CH3OHvt=0-2,Methanol,6(1)-5(2)E1vt=0,265.289562,-4.58768,69.80058,-4.2083
CH3OHvt=0-2,Methanol,5(2)-4(1)E1vt=0,266.838148,-4.11149,57.06842,-3.7887
CH3OHvt=0-2,Methanol,9(0)-8(1)E1vt=0,267.403471,-4.33063,117.45621,-3.8588
CH3OHvt=0-2,Methanol,9(-5)-10(-4)E2vt=0,268.743954,-4.75374,228.44241,-4.4447
CH3OHvt=0-2,Methanol,13(-1)-12(2)E2vt=0,273.497289,-6.14764,216.53021,-5.6762
CH3OHvt=0-2,Methanol,15(-2)-14(3)E2vt=0,276.648098,-6.28769,304.73118,-5.8888
CH3OHvt=0-2,Methanol,9(-1)-8(0)E2vt=0,278.304512,-4.1143,109.96975,-3.6486
CH3OHvt=0-2,Methanol,2(-2)-3(-1)E2vt=0,278.342261,-4.78188,32.86363,-4.7844
CH3OHvt=0-2,Methanol,14(4)-15(3)E1vt=0,278.599037,-4.4435,339.64733,-4.1271
CH3OHvt=0-2,Methanol,11(2)--10(3)-vt=0,279.351887,-4.46097,190.86155,-4.031
CH3OHvt=0-2,Methanol,19(3)+-18(4)+vt=0,280.679621,-4.4118,490.58337,-4.1884
CH3OHvt=0-2,Methanol,11(2)+-10(3)+vt=0,281.000109,-4.45326,190.93921,-4.0259
CH3OHvt=0-2,Methanol,9(-3)-10(-2)E2vt=0,281.956472,-4.44657,167.16198,-4.0692
CH3OHvt=0-2,Methanol,19(3)--18(4)-vt=0,282.072821,-4.40541,490.6488,-4.1842
CH3OHvt=0-2,Methanol,15(-3)-16(0)E2vt=0,282.213261,-6.03939,341.16747,-5.7017
CH3OHvt=0-2,Methanol,4(-4)-5(-3)E2vt=0,283.094959,-5.26548,111.11615,-5.1332
CH3OHvt=0-2,Methanol,3(2)--4(1)-vt=0,285.111111,-4.57623,51.63638,-4.47
CH3OHvt=0-2,Methanol,2(0)-1(1)E1vt=1,286.182385,-4.61398,307.52244,-5.0259
CH3OHvt=0-2,Methanol,15(-1)-14(-2)E2vt=0,287.233894,-4.4401,283.63179,-4.0266
CH3OHvt=0-2,Methanol,6(1)+-5(1)+vt=0,287.670767,-3.99723,62.86507,-3.6422
CH3OHvt=0-2,Methanol,4(3)-5(2)E1vt=0,288.705624,-4.73444,70.92436,-4.5523
CH3OHvt=0-2,Methanol,6(1)+-5(1)+vt=1,289.134085,-3.98991,373.82731,-4.0872
CH3OHvt=0-2,Methanol,6(5)+-5(5)+vt=1,289.343261,-4.49663,469.16153,-4.4312
CH3OHvt=0-2,Methanol,6(3)-5(3)E1vt=1,289.355054,-4.10062,466.02702,-4.3317
CH3OHvt=0-2,Methanol,6(4)-5(4)E1vt=1,289.374852,-4.2352,411.99789,-4.3881
CH3OHvt=0-2,Methanol,6(-3)-5(-3)E2vt=1,289.399684,-4.10406,371.24596,-4.198
CH3OHvt=0-2,Methanol,6(1)-5(1)E1vt=1,289.427667,-3.99032,340.0922,-4.0392
CH3OHvt=0-2,Methanol,6(2)-5(2)E1vt=1,289.443557,-4.02844,448.51426,-4.2343
CH3OHvt=0-2,Methanol,6(-1)-5(-1)E2vt=1,289.475625,-3.99057,461.99994,-4.216
CH3OHvt=0-2,Methanol,6(0)+-5(0)+vt=1,289.511152,-3.91044,472.27877,-4.1508
CH3OHvt=0-2,Methanol,6(1)--5(1)-vt=1,289.710532,-3.98733,373.92404,-4.0856
CH3OHvt=0-2,Methanol,6(0)-5(0)E1vt=0,289.939377,-3.97557,61.84883,-3.6224
CH3OHvt=0-2,Methanol,6(-1)-5(-1)E2vt=0,290.069747,-3.98669,54.31306,-3.6228
CH3OHvt=0-2,Methanol,6(0)+-5(0)+vt=0,290.110637,-3.9745,48.7398,-3.6026
CH3OHvt=0-2,Methanol,6(5)-5(5)E1vt=0,290.138889,-4.48857,184.81414,-4.3137
CH3OHvt=0-2,Methanol,6(4)--5(4)-vt=0,290.161348,-4.22891,129.08595,-3.9734
CH3OHvt=0-2,Methanol,6(2)--5(2)-vt=0,290.184674,-4.02249,86.45636,-3.7053
CH3OHvt=0-2,Methanol,6(3)-5(3)E1vt=0,290.21318,-4.09837,96.4586,-3.7957
CH3OHvt=0-2,Methanol,6(1)-5(1)E1vt=0,290.248685,-3.9752,69.80136,-3.634
CH3OHvt=0-2,Methanol,6(2)+-5(2)+vt=0,290.264068,-4.02216,86.46304,-3.7051
CH3OHvt=0-2,Methanol,6(2)-5(2)E1vt=0,290.307738,-4.02938,71.00125,-3.69
CH3OHvt=0-2,Methanol,15(1)--14(2)-vt=0,291.240568,-4.27679,295.26229,-3.886
CH3OHvt=0-2,Methanol,10(1)-9(0)E1vt=1,292.517493,-4.15737,418.78719,-4.1164
CH3OHvt=0-2,Methanol,6(1)--5(1)-vt=0,292.672889,-3.9748,63.70654,-3.6283
CH3OHvt=0-2,Methanol,3(2)+-4(1)+vt=0,293.464055,-4.53858,51.63727,-4.4446
CH3OHvt=0-2,Methanol,17(2)-16(3)E1vt=0,295.761634,-4.35844,377.61425,-4.0407
CH3OHvt=0-2,Methanol,17(-3)-16(-4)E2vt=0,297.55915,-4.34795,417.69541,-4.0908
CH3OHvt=0-2,Methanol,6(4)+-7(3)+vt=0,297.824796,-4.69796,129.08541,-4.4535
CH3OHvt=0-2,Methanol,3(0)-2(-1)E2vt=0,302.369773,-4.3315,27.05312,-4.2146
CH3OHvt=0-2,Methanol,10(5)-11(4)E1vt=0,302.83074,-4.56889,263.70521,-4.3181
CH3OHvt=0-2,Methanol,12(0)+-11(1)+vt=0,302.912979,-4.11615,180.90658,-3.6699
CH3OHvt=0-2,Methanol,1(1)--1(0)+vt=0,303.366921,-3.64525,16.88141,-3.883
CH3OHvt=0-2,Methanol,2(1)--2(0)+vt=0,304.208348,-3.67455,21.56326,-3.6984
CH3OHvt=0-2,Methanol,3(1)--3(0)+vt=0,305.473491,-3.78715,28.58905,-3.6768
CH3OHvt=0-2,Methanol,18(1)+-17(2)+vt=0,306.291135,-4.18863,407.61147,-3.905
CH3OHvt=0-2,Methanol,4(1)--4(0)+vt=0,307.165924,-3.7817,37.95465,-3.5781
CH3OHvt=0-2,Methanol,5(1)--5(0)+vt=0,309.29036,-3.77488,49.66027,-3.504
CH3OHvt=0-2,Methanol,11(6)-12(5)E1vt=0,310.051291,-4.58344,331.9386,-4.4019
CH3OHvt=0-2,Methanol,3(1)-2(0)E1vt=0,310.192994,-4.05551,34.97636,-3.9609
CH3OHvt=0-2,Methanol,6(1)--6(0)+vt=0,311.852612,-3.7666,63.70621,-3.447
CH3OHvt=0-2,Methanol,4(1)+-5(2)+vt=1,312.247362,-3.82555,348.38697,-4.0783
CH3OHvt=0-2,Methanol,4(1)--5(2)-vt=1,313.203453,-3.82159,348.43285,-4.0757
CH3OHvt=0-2,Methanol,7(1)-6(2)E1vt=0,313.59676,-4.32744,86.05198,-3.9804
CH3OHvt=0-2,Methanol,10(0)-9(1)E1vt=0,314.35107,-4.10778,140.60312,-3.6946
CH3OHvt=0-2,Methanol,7(1)--7(0)+vt=0,314.859528,-3.75717,80.09134,-3.4032
CH3OHvt=0-2,Methanol,6(2)-5(1)E1vt=0,315.266861,-3.92703,71.00204,-3.6226
CH3OHvt=0-2,Methanol,8(-5)-9(-4)E2vt=0,317.103038,-4.61979,207.56025,-4.399
CH3OHvt=0-2,Methanol,8(1)--8(0)+vt=0,318.318919,-3.7464,98.8146,-3.3698
CH3OHvt=0-2,Methanol,14(-1)-13(2)E2vt=0,319.310169,-5.76922,248.9315,-5.3793
CH3OHvt=0-2,Methanol,9(1)--9(0)+vt=0,322.239462,-3.73433,119.87641,-3.3451
CH3OHvt=0-2,Methanol,14(-3)-15(0)E2vt=0,325.790291,-5.94756,306.37456,-5.6493
CH3OHvt=0-2,Methanol,10(1)--10(0)+vt=0,326.630583,-3.7211,143.27434,-3.328
CH3OHvt=0-2,Methanol,16(-2)-15(3)E2vt=0,326.678186,-5.87012,341.95475,-5.5684
CH3OHvt=0-2,Methanol,10(-1)-9(0)E2vt=0,326.961232,-3.88894,133.14833,-3.4816
CH3OHvt=0-2,Methanol,12(2)--11(3)-vt=0,327.317253,-4.23066,218.69014,-3.8719
CH3OHvt=0-2,Methanol,17(5)+-18(4)+vt=0,327.407873,-4.24932,492.82596,-4.1414
CH3OHvt=0-2,Methanol,17(5)--18(4)-vt=0,327.440644,-4.24918,492.8261,-4.1413
CH3OHvt=0-2,Methanol,13(4)-14(3)E1vt=0,327.486835,-4.25018,307.17104,-3.9863
CH3OHvt=0-2,Methanol,12(2)+-11(3)+vt=0,329.632881,-4.22152,218.79984,-3.8659
CH3OHvt=0-2,Methanol,8(-3)-9(-2)E2vt=0,330.793887,-4.26854,146.27399,-3.9769
CH3OHvt=0-2,Methanol,16(-1)-15(-2)E2vt=0,331.220371,-4.28075,320.62718,-3.954
CH3OHvt=0-2,Methanol,11(1)--11(0)+vt=0,331.502319,-3.7067,169.00745,-3.3176
CH3OHvt=0-2,Methanol,9(1)-8(-2)E2vt=0,333.864722,-6.09449,125.51606,-5.7284
CH3OHvt=0-2,Methanol,3(0)-2(1)E1vt=1,334.426571,-4.25538,314.46918,-4.5972
CH3OHvt=0-2,Methanol,2(2)--3(1)-vt=0,335.13357,-4.57253,44.67212,-4.6708
CH3OHvt=0-2,Methanol,7(1)+-6(1)+vt=0,335.582017,-3.78844,78.97086,-3.4598
CH3OHvt=0-2,Methanol,14(7)+-15(6)+vt=0,336.438224,-4.44195,488.2179,-4.1195
CH3OHvt=0-2,Methanol,12(1)--12(0)+vt=0,336.865149,-3.6912,197.07334,-3.3133
CH3OHvt=0-2,Methanol,3(3)-4(2)E1vt=0,337.135853,-4.80138,61.63921,-4.7806
CH3OHvt=0-2,Methanol,7(1)+-6(1)+vt=1,337.297484,-3.7811,390.0157,-3.9049
CH3OHvt=0-2,Methanol,7(3)-6(3)E1vt=1,337.519138,-3.85854,482.22407,-4.1161
CH3OHvt=0-2,Methanol,7(5)+-6(5)+vt=1,337.546116,-4.08619,485.36188,-4.0473
CH3OHvt=0-2,Methanol,7(4)-6(4)E1vt=1,337.58168,-3.94607,428.19843,-4.1255
CH3OHvt=0-2,Methanol,7(-3)-6(-3)E2vt=1,337.610661,-3.86172,387.44814,-3.9822
CH3OHvt=0-2,Methanol,7(1)-6(1)E1vt=1,337.642478,-3.78148,356.29745,-3.8569
CH3OHvt=0-2,Methanol,7(2)-6(2)E1vt=1,337.671238,-3.80869,464.72012,-4.0411
CH3OHvt=0-2,Methanol,7(5)-6(5)E1vt=1,337.685248,-4.08106,493.94794,-4.3558
CH3OHvt=0-2,Methanol,7(-1)-6(-1)E2vt=1,337.707568,-3.78172,478.20744,-4.0337
CH3OHvt=0-2,Methanol,7(0)+-6(0)+vt=1,337.74883,-3.71378,488.48799,-3.9807
CH3OHvt=0-2,Methanol,7(1)--6(1)-vt=1,337.969438,-3.77857,390.14435,-3.9034
CH3OHvt=0-2,Methanol,7(0)-6(0)E1vt=0,338.124488,-3.77054,78.07711,-3.4438
CH3OHvt=0-2,Methanol,7(-1)-6(-1)E2vt=0,338.344588,-3.77806,70.54996,-3.4407
CH3OHvt=0-2,Methanol,7(0)+-6(0)+vt=0,338.408698,-3.76895,64.98069,-3.4236
CH3OHvt=0-2,Methanol,7(-6)-6(-6)E2vt=0,338.430975,-4.34266,253.94532,-4.2709
CH3OHvt=0-2,Methanol,7(6)+-6(6)+vt=0,338.442367,-4.3436,258.69524,-3.9777
CH3OHvt=0-2,Methanol,7(-5)-6(-5)E2vt=0,338.456536,-4.07835,188.99765,-3.9126
CH3OHvt=0-2,Methanol,7(5)-6(5)E1vt=0,338.475226,-4.07807,201.05831,-3.9298
CH3OHvt=0-2,Methanol,7(2)--6(2)-vt=0,338.512853,-3.80281,102.70157,-3.5122
CH3OHvt=0-2,Methanol,7(3)+-6(3)+vt=0,338.540826,-3.85727,114.79289,-3.5842
CH3OHvt=0-2,Methanol,7(-3)-6(-3)E2vt=0,338.559963,-3.85415,127.70531,-3.5998
CH3OHvt=0-2,Methanol,7(3)-6(3)E1vt=0,338.583216,-3.85583,112.70871,-3.5798
CH3OHvt=0-2,Methanol,7(1)-6(1)E1vt=0,338.614936,-3.76659,86.05128,-3.452
CH3OHvt=0-2,Methanol,7(2)+-6(2)+vt=0,338.639802,-3.80233,102.7163,-3.5119
CH3OHvt=0-2,Methanol,7(2)-6(2)E1vt=0,338.721693,-3.80941,87.25778,-3.4967
CH3OHvt=0-2,Methanol,2(2)+-3(1)+vt=0,340.141143,-4.55317,44.67217,-4.6577
CH3OHvt=0-2,Methanol,11(1)-10(0)E1vt=1,340.683969,-3.95812,444.2414,-3.979
CH3OHvt=0-2,Methanol,7(1)--6(1)-vt=0,341.415615,-3.76603,80.09107,-3.4463
CH3OHvt=0-2,Methanol,13(1)--13(0)+vt=0,342.729796,-3.67463,227.47254,-3.3146
CH3OHvt=0-2,Methanol,18(2)-17(3)E1vt=0,344.109039,-4.16713,419.39854,-3.9498
CH3OHvt=0-2,Methanol,10(-2)-11(-3)E2vt=1,344.312267,-3.75263,491.90928,-3.8865
CH3OHvt=0-2,Methanol,19(1)+-18(2)+vt=0,344.443433,-4.02921,451.2272,-3.8355
CH3OHvt=0-2,Methanol,16(1)--15(2)-vt=0,345.903916,-4.04453,332.64923,-3.7535
CH3OHvt=0-2,Methanol,18(-3)-17(-4)E2vt=0,345.91926,-4.13696,459.42995,-3.9798
CH3OHvt=0-2,Methanol,5(4)+-6(3)+vt=0,346.204271,-4.66229,115.16067,-4.5339
CH3OHvt=0-2,Methanol,14(1)--14(0)+vt=0,349.106997,-3.657,260.20269,-3.3211
CH3OHvt=0-2,Methanol,4(0)-3(-1)E2vt=0,350.687662,-4.06192,36.33564,-3.912
CH3OHvt=0-2,Methanol,1(1)+-0(0)+vt=0,350.9051,-3.47946,16.84069,-3.7787
CH3OHvt=0-2,Methanol,9(5)-10(4)E1vt=0,351.236479,-4.438,240.50455,-4.2598
CH3OHvt=0-2,Methanol,13(0)+-12(1)+vt=0,355.602945,-3.89768,211.02512,-3.5294
CH3OHvt=0-2,Methanol,15(1)--15(0)+vt=0,356.007235,-3.63835,295.26284,-3.3325
CH3OHvt=0-2,Methanol,14(2)-14(-1)E2vt=0,358.399594,-6.01703,266.13181,-5.7008
CH3OHvt=0-2,Methanol,10(6)-11(5)E1vt=0,358.414648,-4.46361,306.42381,-4.3459
CH3OHvt=0-2,Methanol,4(1)-3(0)E1vt=0,358.605799,-3.87962,44.26343,-3.7506
CH3OHvt=0-2,Methanol,3(1)+-4(2)+vt=1,360.661633,-3.57859,339.13558,-3.988
CH3OHvt=0-2,Methanol,11(0)-10(1)E1vt=0,360.848946,-3.91828,166.04775,-3.5607
CH3OHvt=0-2,Methanol,3(1)--4(2)-vt=1,361.236506,-3.57658,339.16317,-3.9867
CH3OHvt=0-2,Methanol,15(2)-15(-1)E2vt=0,361.411265,-5.66192,300.97657,-5.3707
